lp__,accept_stat__,stepsize__,treedepth__,n_leapfrog__,divergent__,energy__,alpha.1,alpha.2,alpha.3,alpha.4,alpha.5,alpha.6,alpha.7,alpha.8,alpha.9,alpha.10,alpha.11,alpha.12,alpha.13,alpha.14,alpha.15,alpha.16,alpha.17,alpha.18,alpha.19,alpha.20,alpha.21,alpha.22,alpha.23,alpha.24,beta_raw.1,beta_raw.2,beta_raw.3,beta_raw.4,beta_raw.5,beta_raw.6,beta_raw.7,beta_raw.8,beta_raw.9,beta_raw.10,beta_raw.11,beta_raw.12,beta_raw.13,beta_raw.14,beta_raw.15,beta_raw.16,beta_raw.17,beta_raw.18,beta_raw.19,beta_raw.20,beta_raw.21,beta_raw.22,beta_raw.23,beta.1,beta.2,beta.3,beta.4,beta.5,beta.6,beta.7,beta.8,beta.9,beta.10,beta.11,beta.12,beta.13,beta.14,beta.15,beta.16,beta.17,beta.18,beta.19,beta.20,beta.21,beta.22,beta.23,beta.24,norm
# Adaptation terminated
# Step size = 0.151695
# Diagonal elements of inverse mass matrix:
# 0.404582, 0.224494, 0.685881, 0.456659, 0.380265, 0.414224, 0.196387, 0.285231, 0.234337, 0.209745, 0.502202, 0.370394, 0.162439, 0.419093, 0.274297, 0.377738, 0.553896, 0.774812, 0.407203, 0.474986, 0.134483, 0.216251, 0.192005, 0.657311, 0.300013, 0.233999, 0.493815, 0.268941, 0.273315, 0.285334, 0.17061, 0.270636, 0.160861, 0.263417, 0.31326, 0.282115, 0.149221, 0.237485, 0.392068, 0.247231, 0.248677, 0.557605, 0.293086, 0.432522, 0.242783, 0.296433, 0.171184
-95.3329,0.996219,0.151695,5,31,0,126.948,1.5015,1.37727,0.389836,3.71714,0.90486,2.07185,1.58081,0.273576,2.19582,2.95166,0.713462,0.474012,1.68822,1.075,2.06074,0.677379,1.35842,0.430683,1.08785,1.30708,2.15965,1.26617,1.23152,0.336698,0.0906005,-0.445602,-0.374394,-0.627041,-0.529004,-0.20882,0.443009,0.520182,-0.474323,1.06096,-0.418712,-0.0336574,-0.0582362,-0.588376,1.40268,-0.71644,0.335932,1.20564,-0.77666,0.757133,0.864667,0.0526434,-0.433262,0.0906005,-0.445602,-0.374394,-0.627041,-0.529004,-0.20882,0.443009,0.520182,-0.474323,1.06096,-0.418712,-0.0336574,-0.0582362,-0.588376,1.40268,-0.71644,0.335932,1.20564,-0.77666,0.757133,0.864667,0.0526434,-0.433262,-1.04891,1.04891
-104.538,0.92461,0.151695,4,15,0,125.897,0.743249,1.92267,0.280646,0.76729,1.4248,1.97379,1.08201,1.35274,0.318284,1.53808,2.53752,0.318295,1.85843,1.50626,0.56275,0.591047,0.741888,0.309298,0.342997,1.69835,2.47268,2.06003,1.93884,0.161653,-0.824816,-0.272483,-0.769023,-0.71542,-0.200391,0.237779,0.722418,0.461992,-0.232823,0.586824,-0.123484,0.83315,-0.282932,0.150155,1.21222,-0.636046,-0.711354,-0.0218024,-0.463093,0.425388,1.58072,0.572454,-0.280115,-0.824816,-0.272483,-0.769023,-0.71542,-0.200391,0.237779,0.722418,0.461992,-0.232823,0.586824,-0.123484,0.83315,-0.282932,0.150155,1.21222,-0.636046,-0.711354,-0.0218024,-0.463093,0.425388,1.58072,0.572454,-0.280115,-1.24931,1.24931
-101.805,0.995526,0.151695,5,31,0,127.791,1.41832,1.64109,0.479903,2.27577,0.453423,0.924729,1.34025,0.639879,2.52403,2.37073,0.169451,1.47513,1.3536,2.4572,1.65992,1.03702,1.25812,0.214954,0.776098,0.498966,1.60133,1.72782,1.46717,2.08337,0.234782,0.5079,0.919037,-0.206253,-0.660305,-0.70489,0.550433,1.50324,-0.86971,0.422784,-0.0746802,-0.0987547,0.414313,-0.703571,-0.0138371,-0.294853,-0.0750033,0.370606,-0.128664,0.555791,-0.0680815,-0.27917,-0.37423,0.234782,0.5079,0.919037,-0.206253,-0.660305,-0.70489,0.550433,1.50324,-0.86971,0.422784,-0.0746802,-0.0987547,0.414313,-0.703571,-0.0138371,-0.294853,-0.0750033,0.370606,-0.128664,0.555791,-0.0680815,-0.27917,-0.37423,-0.926885,0.926885
-105.181,0.852834,0.151695,4,31,0,138.543,0.574988,1.68906,0.417413,0.631432,0.613433,3.54867,1.30117,0.38642,0.979459,1.69335,3.26516,0.702953,0.980592,1.69553,0.557401,0.959787,0.464681,1.11235,0.881208,2.46425,1.78295,1.50158,0.742476,0.159153,-0.43655,-0.610999,-0.226787,-1.08757,-0.330575,0.402741,0.392649,1.37523,-0.922384,0.559897,-0.670879,-0.322122,0.719034,-1.1585,0.718784,-1.44699,-0.802995,0.742759,-0.865978,2.29407,1.48346,0.52699,-0.176709,-0.43655,-0.610999,-0.226787,-1.08757,-0.330575,0.402741,0.392649,1.37523,-0.922384,0.559897,-0.670879,-0.322122,0.719034,-1.1585,0.718784,-1.44699,-0.802995,0.742759,-0.865978,2.29407,1.48346,0.52699,-0.176709,-0.156567,0.156567
-109.004,0.910733,0.151695,5,31,0,137.132,1.70017,2.00632,0.108915,1.28013,1.10096,1.13566,1.42567,0.659149,1.85047,2.2032,0.0185466,0.554362,1.56005,1.17012,2.12325,0.109399,3.05586,1.18652,0.117763,0.870968,1.67172,1.73704,3.36111,0.768455,-0.0269609,0.478727,-0.31603,-0.0643662,0.786511,0.104517,0.142364,0.398223,0.106844,0.38197,0.370764,0.0430966,-0.253116,0.139486,0.800984,-1.45924,-0.851358,0.431668,-0.366282,0.132062,0.526543,0.244472,0.398062,-0.0269609,0.478727,-0.31603,-0.0643662,0.786511,0.104517,0.142364,0.398223,0.106844,0.38197,0.370764,0.0430966,-0.253116,0.139486,0.800984,-1.45924,-0.851358,0.431668,-0.366282,0.132062,0.526543,0.244472,0.398062,-2.14894,2.14894
-99.229,0.908978,0.151695,5,31,0,129.748,0.722163,1.66143,0.235431,1.9237,0.292566,0.894525,0.844951,0.57987,1.78714,1.63968,4.12838,0.901657,1.53184,2.25915,1.16681,1.58185,0.867774,1.11471,1.71714,0.818048,2.53832,2.54887,0.820613,0.123007,0.400135,-0.484744,0.734416,0.052609,-0.763135,-0.0943952,0.389732,1.28301,-0.586771,0.499724,-0.768169,0.401092,0.00376903,-0.732049,0.189039,-0.718788,-0.0346159,-0.0128003,-0.813549,0.444253,0.85749,0.257667,0.176687,0.400135,-0.484744,0.734416,0.052609,-0.763135,-0.0943952,0.389732,1.28301,-0.586771,0.499724,-0.768169,0.401092,0.00376903,-0.732049,0.189039,-0.718788,-0.0346159,-0.0128003,-0.813549,0.444253,0.85749,0.257667,0.176687,-0.680614,0.680614
-102.869,0.925757,0.151695,4,31,0,121.648,0.811256,1.70812,0.134293,1.83753,0.45236,1.32533,1.56053,0.511651,1.37597,1.22155,1.30038,0.667205,1.67159,1.90354,1.21783,1.26404,0.628048,1.33114,1.19432,0.579936,2.82197,1.42599,0.922761,0.305901,0.783907,-0.226573,0.379089,-0.397729,-1.12286,-0.524264,-0.133659,0.803529,-0.572055,0.63751,-0.511377,0.115788,0.286952,-0.983444,1.02363,-0.691604,0.139617,0.249765,-1.29984,0.792019,1.00343,-0.0418929,0.323139,0.783907,-0.226573,0.379089,-0.397729,-1.12286,-0.524264,-0.133659,0.803529,-0.572055,0.63751,-0.511377,0.115788,0.286952,-0.983444,1.02363,-0.691604,0.139617,0.249765,-1.29984,0.792019,1.00343,-0.0418929,0.323139,-0.033082,0.033082
-105.239,0.963352,0.151695,5,31,0,122.384,1.46507,1.11188,1.5581,1.27385,0.913726,1.97051,1.14673,0.65892,1.25541,2.9512,0.471003,1.09295,0.734672,0.431351,0.670037,0.745116,1.123,0.287248,0.685007,0.653297,1.79418,1.54691,1.27632,2.12778,-0.943997,-1.26583,0.450475,-0.871579,0.635878,0.502498,1.00634,0.642843,-0.96167,0.663663,0.178907,0.19843,-0.416648,-0.584568,-0.30607,-0.663187,-0.701218,1.0164,1.12694,0.589181,0.687451,1.0553,-1.15389,-0.943997,-1.26583,0.450475,-0.871579,0.635878,0.502498,1.00634,0.642843,-0.96167,0.663663,0.178907,0.19843,-0.416648,-0.584568,-0.30607,-0.663187,-0.701218,1.0164,1.12694,0.589181,0.687451,1.0553,-1.15389,-0.885654,0.885654
-97.7968,0.979104,0.151695,5,31,0,128.926,2.21058,1.83498,0.286609,5.06826,0.541967,0.449337,0.759287,0.615756,0.385993,4.23237,3.62155,2.28504,1.50532,2.64563,0.441005,0.406868,2.32558,1.54303,0.578554,0.370694,3.2725,3.19028,0.402708,0.327962,0.430945,-0.219237,-0.112862,-0.244957,-1.68148,0.680436,0.176011,0.685316,-0.835228,0.813424,0.756014,0.869444,-0.324359,-0.821291,0.470875,-1.01569,0.517558,1.02374,-1.2035,0.0797463,1.25278,1.04753,-0.622507,0.430945,-0.219237,-0.112862,-0.244957,-1.68148,0.680436,0.176011,0.685316,-0.835228,0.813424,0.756014,0.869444,-0.324359,-0.821291,0.470875,-1.01569,0.517558,1.02374,-1.2035,0.0797463,1.25278,1.04753,-0.622507,-1.72271,1.72271
-99.8435,0.853544,0.151695,5,31,0,118.881,1.92532,0.472915,0.247833,0.448511,1.08434,2.04746,1.43671,0.23916,0.915296,5.54441,0.934097,0.704622,0.49726,0.552443,0.682189,0.784418,3.17293,0.228259,0.440171,2.24748,2.02751,2.9594,1.30719,0.355766,-0.187854,-0.851137,-0.201008,0.0752452,-0.887385,0.492342,1.16364,1.53209,-0.254128,1.14822,1.03141,0.415056,-0.649943,-1.65969,-0.0974928,-1.33389,0.539971,0.123031,-0.479707,-0.0112776,1.16835,1.3796,-0.969219,-0.187854,-0.851137,-0.201008,0.0752452,-0.887385,0.492342,1.16364,1.53209,-0.254128,1.14822,1.03141,0.415056,-0.649943,-1.65969,-0.0974928,-1.33389,0.539971,0.123031,-0.479707,-0.0112776,1.16835,1.3796,-0.969219,-1.48623,1.48623
-101.972,0.945944,0.151695,6,63,0,134.665,1.82441,3.05631,0.287303,2.06819,1.56064,0.557967,0.456508,0.75903,1.70735,1.42315,0.333188,1.17513,1.49713,3.13527,1.01441,0.760456,0.889712,0.0939708,0.419796,0.883478,3.52989,1.84676,1.74698,0.839454,1.24833,-0.076921,0.528222,-0.637589,-0.078322,-0.419482,0.556249,2.34815,-0.574782,-0.23695,-0.884358,0.220875,0.177242,0.151041,1.11052,-0.886662,-1.01722,-0.587808,-0.210514,-0.910014,0.984646,-0.0930794,0.31253,1.24833,-0.076921,0.528222,-0.637589,-0.078322,-0.419482,0.556249,2.34815,-0.574782,-0.23695,-0.884358,0.220875,0.177242,0.151041,1.11052,-0.886662,-1.01722,-0.587808,-0.210514,-0.910014,0.984646,-0.0930794,0.31253,-1.02411,1.02411
-99.6914,0.999758,0.151695,5,31,0,117.317,1.31075,1.7258,0.585387,0.71314,1.69322,0.99519,1.25565,1.4675,1.15868,1.53461,1.20009,0.964569,1.30662,2.03253,1.79985,0.893166,1.25537,1.39158,1.05253,0.233298,2.4409,1.05966,2.91606,0.666339,-1.39416,0.10984,-0.246263,-0.744186,0.214736,0.810129,0.405394,0.297639,-0.0656618,0.299665,-1.14945,-0.154651,0.483664,-0.128102,1.16971,-0.532834,-1.2296,-0.341077,-0.156862,1.71517,1.31913,0.0312439,-0.0987685,-1.39416,0.10984,-0.246263,-0.744186,0.214736,0.810129,0.405394,0.297639,-0.0656618,0.299665,-1.14945,-0.154651,0.483664,-0.128102,1.16971,-0.532834,-1.2296,-0.341077,-0.156862,1.71517,1.31913,0.0312439,-0.0987685,-0.614708,0.614708
-94.8532,0.972366,0.151695,5,31,0,117.394,1.23935,2.30046,0.416886,3.20949,0.932828,0.918429,0.922711,0.825069,0.995459,2.24621,0.925287,0.634482,2.08561,2.70905,1.96574,0.392674,0.328382,0.854565,0.753972,0.404001,2.49754,0.963746,2.70593,0.658873,1.06552,0.00983647,0.221457,0.0626599,0.179032,-0.456302,0.234086,1.79806,-0.0218866,0.461469,-0.118309,-0.0678543,0.302267,-0.622184,0.261632,-0.296296,-0.301915,-0.827935,-0.812224,0.219546,0.819063,-0.0197034,-0.505387,1.06552,0.00983647,0.221457,0.0626599,0.179032,-0.456302,0.234086,1.79806,-0.0218866,0.461469,-0.118309,-0.0678543,0.302267,-0.622184,0.261632,-0.296296,-0.301915,-0.827935,-0.812224,0.219546,0.819063,-0.0197034,-0.505387,-1.58463,1.58463
-93.9409,0.866714,0.151695,4,15,0,122.922,1.61081,2.45619,0.618482,3.3138,1.20947,0.769237,0.794056,1.10602,1.00662,2.45332,0.701118,0.585083,1.83671,2.26801,1.47339,0.362421,0.255056,0.841725,0.976562,0.430616,2.26743,1.15989,2.30221,1.51173,0.403021,0.355262,0.236637,-0.146142,0.24666,-0.352639,0.274325,1.57915,-0.153655,0.483279,-0.943539,0.13679,0.092089,-0.137114,0.739927,-0.393153,-0.603894,-0.871257,-1.0175,0.051743,0.492263,0.509503,-0.491033,0.403021,0.355262,0.236637,-0.146142,0.24666,-0.352639,0.274325,1.57915,-0.153655,0.483279,-0.943539,0.13679,0.092089,-0.137114,0.739927,-0.393153,-0.603894,-0.871257,-1.0175,0.051743,0.492263,0.509503,-0.491033,-0.490719,0.490719
-100.517,0.981277,0.151695,5,31,0,116.44,1.22606,1.93686,0.214582,0.800188,4.74146,0.737959,0.758781,0.86272,5.73627,1.07916,0.809448,1.31023,1.81399,1.61944,1.91838,0.773628,1.1327,0.150808,0.508993,0.539417,2.11447,2.03585,1.72309,0.145791,-0.490832,0.191026,-0.918899,-0.214752,0.791515,-0.606397,0.5136,0.580161,0.470728,0.572101,-0.558613,0.358343,0.40653,-0.120855,1.5143,-1.03709,-1.08699,0.0883496,-1.61324,0.554361,1.17426,-0.703439,1.15321,-0.490832,0.191026,-0.918899,-0.214752,0.791515,-0.606397,0.5136,0.580161,0.470728,0.572101,-0.558613,0.358343,0.40653,-0.120855,1.5143,-1.03709,-1.08699,0.0883496,-1.61324,0.554361,1.17426,-0.703439,1.15321,-1.01739,1.01739
-97.1046,1,0.151695,5,31,0,113.801,1.3198,0.747738,0.530114,0.72542,0.573045,0.709681,1.69554,0.803751,0.379848,2.17137,1.22921,1.50683,1.59448,1.14217,0.860958,1.59506,1.98306,0.465135,1.21815,0.372267,1.98791,2.07705,0.650259,0.568887,-0.473426,-0.0771743,-0.237621,-0.770925,-1.13649,1.07768,0.0936475,1.72589,-0.391143,0.37312,0.239404,0.223985,-0.140819,-0.659001,-0.450262,-0.552272,-0.447145,0.688844,-0.245617,1.0816,1.28401,0.443531,-1.13414,-0.473426,-0.0771743,-0.237621,-0.770925,-1.13649,1.07768,0.0936475,1.72589,-0.391143,0.37312,0.239404,0.223985,-0.140819,-0.659001,-0.450262,-0.552272,-0.447145,0.688844,-0.245617,1.0816,1.28401,0.443531,-1.13414,-0.515671,0.515671
-100.662,0.974311,0.151695,5,31,0,117.758,4.00054,0.768563,0.559212,1.30624,0.908549,1.00235,1.25502,0.69671,1.14507,2.76947,0.990694,0.804093,1.04491,1.88689,0.285123,0.494905,0.123303,1.28924,0.5474,0.400489,3.1981,1.77416,1.45905,0.691474,0.199225,-0.32762,1.08067,0.981188,-0.97445,-0.62983,1.11015,0.837661,-0.637043,0.389135,-0.291968,0.517003,0.0380902,-0.525075,0.227844,-0.877927,0.0526826,-0.0147378,-0.285239,-0.340886,0.682986,0.634996,-0.750296,0.199225,-0.32762,1.08067,0.981188,-0.97445,-0.62983,1.11015,0.837661,-0.637043,0.389135,-0.291968,0.517003,0.0380902,-0.525075,0.227844,-0.877927,0.0526826,-0.0147378,-0.285239,-0.340886,0.682986,0.634996,-0.750296,-1.09656,1.09656
-105.089,0.85998,0.151695,5,31,0,132.393,3.71811,0.997259,0.698825,1.3291,0.50913,0.845371,1.17754,0.773821,1.21774,2.66092,1.1313,0.790972,1.17801,1.83941,0.298021,0.410735,0.0979879,1.37358,0.446663,0.295678,4.07276,1.57895,1.51587,1.06616,0.147638,-0.186276,0.748446,0.577502,-0.865393,-0.729943,1.12337,1.04534,-0.728663,0.337533,-0.234847,0.0445584,-0.118041,-0.426905,0.16584,-0.780999,0.224892,0.218916,-0.266084,-0.262922,0.665845,0.517131,-0.855427,0.147638,-0.186276,0.748446,0.577502,-0.865393,-0.729943,1.12337,1.04534,-0.728663,0.337533,-0.234847,0.0445584,-0.118041,-0.426905,0.16584,-0.780999,0.224892,0.218916,-0.266084,-0.262922,0.665845,0.517131,-0.855427,-0.361513,0.361513
-101.382,0.983842,0.151695,4,31,0,126.032,1.40442,1.20315,0.380476,1.03815,0.64306,1.06566,1.4268,0.598517,0.470627,1.77326,0.361339,1.274,1.16304,0.654692,0.516819,1.60179,0.333772,0.575247,2.71909,0.90009,1.17165,2.30091,1.45977,1.02877,-0.923719,-0.377846,1.29173,-0.100993,0.330714,0.784737,0.836243,-0.207415,-0.421892,0.169031,-0.419362,0.608775,-0.285194,-0.969352,0.145691,-0.0621739,-1.00681,-0.270189,0.122642,1.06883,0.806583,0.0103127,-0.878333,-0.923719,-0.377846,1.29173,-0.100993,0.330714,0.784737,0.836243,-0.207415,-0.421892,0.169031,-0.419362,0.608775,-0.285194,-0.969352,0.145691,-0.0621739,-1.00681,-0.270189,0.122642,1.06883,0.806583,0.0103127,-0.878333,-0.252001,0.252001
-101.611,0.932042,0.151695,5,31,0,129.058,2.10186,0.50395,0.992692,1.64796,0.652858,1.30869,0.911719,0.226607,0.949305,3.21962,2.55544,0.435586,0.75115,0.939448,0.399068,0.823443,1.44575,0.920931,0.795216,1.57101,2.38606,2.5252,0.582091,1.50768,0.361393,-1.33654,0.320493,-0.354935,-2.00377,0.00670003,1.22942,1.0486,-0.981389,0.551992,0.157689,0.0833174,-0.746472,-1.10398,0.120504,-0.415138,0.282918,2.31456,-0.524862,0.350081,0.762435,0.691987,-0.814971,0.361393,-1.33654,0.320493,-0.354935,-2.00377,0.00670003,1.22942,1.0486,-0.981389,0.551992,0.157689,0.0833174,-0.746472,-1.10398,0.120504,-0.415138,0.282918,2.31456,-0.524862,0.350081,0.762435,0.691987,-0.814971,-2.56874e-05,2.56874e-05
-98.447,0.994177,0.151695,5,63,0,120.365,0.77452,1.86684,0.349371,0.773627,1.51381,0.63538,2.36531,0.977067,1.76209,4.43904,0.889233,1.21423,1.42957,1.6293,1.51312,0.979608,1.89419,0.534594,0.764174,0.678081,1.14786,2.29966,3.09583,0.281379,-0.963073,-0.0656879,0.107258,-0.74048,0.747844,0.789185,-0.580218,0.142504,-0.126995,0.808689,0.456749,-0.253156,0.590328,-0.213208,0.404745,-1.33507,-0.296797,-1.1008,-0.107741,0.675203,1.24922,1.08337,-0.37362,-0.963073,-0.0656879,0.107258,-0.74048,0.747844,0.789185,-0.580218,0.142504,-0.126995,0.808689,0.456749,-0.253156,0.590328,-0.213208,0.404745,-1.33507,-0.296797,-1.1008,-0.107741,0.675203,1.24922,1.08337,-0.37362,-0.898245,0.898245
-112.275,0.942533,0.151695,4,31,0,130.157,0.434522,2.40839,0.511929,1.44918,0.80756,0.239389,0.932831,0.860013,2.04039,2.28121,1.05385,0.125028,0.855473,0.192655,1.38219,0.894995,0.156861,0.158483,0.423109,0.311777,1.26842,0.735317,1.63711,0.830581,-0.614668,-0.532865,0.431077,-1.38004,-0.521784,0.208051,0.129865,1.98326,0.23787,-0.867599,-0.447688,-0.0476843,0.207304,-0.805631,1.01728,-0.637636,-0.277693,1.71686,-0.342325,0.164208,0.585534,0.251718,0.14212,-0.614668,-0.532865,0.431077,-1.38004,-0.521784,0.208051,0.129865,1.98326,0.23787,-0.867599,-0.447688,-0.0476843,0.207304,-0.805631,1.01728,-0.637636,-0.277693,1.71686,-0.342325,0.164208,0.585534,0.251718,0.14212,-0.599537,0.599537
-103.672,0.998209,0.151695,5,31,0,134.729,3.41614,1.06069,0.42874,2.65167,0.645867,2.42238,0.529809,0.499583,1.63556,2.50863,0.741424,5.20734,1.03609,1.40788,0.862787,0.331487,4.95789,0.495334,0.518891,0.438214,2.68731,1.67381,1.05268,0.18589,0.523338,-0.434812,-1.44426,0.302024,-0.411272,0.13367,1.18869,-0.0909644,-0.118646,1.38243,0.0595877,1.68173,-0.21036,-1.32298,0.204658,-0.899063,-0.480091,1.24557,-1.86677,0.585755,0.885868,1.10867,-0.568306,0.523338,-0.434812,-1.44426,0.302024,-0.411272,0.13367,1.18869,-0.0909644,-0.118646,1.38243,0.0595877,1.68173,-0.21036,-1.32298,0.204658,-0.899063,-0.480091,1.24557,-1.86677,0.585755,0.885868,1.10867,-0.568306,-1.45446,1.45446
-107.929,0.856601,0.151695,5,31,0,136.468,0.738116,1.51511,0.0859763,2.85632,1.24129,0.363418,1.06932,0.412008,0.707528,4.30572,2.93206,0.246822,0.828158,0.262525,0.476782,0.327804,0.836527,0.515424,0.277379,0.714559,4.20872,3.19707,0.80056,0.502444,0.0612702,-1.1978,1.18841,0.257317,-0.950777,0.457686,0.559766,1.95273,-0.212162,0.970095,0.66764,0.465423,-0.903136,-0.326296,-0.464464,-1.74427,0.714972,-0.978523,-0.722876,0.993139,0.963754,0.124607,-0.492895,0.0612702,-1.1978,1.18841,0.257317,-0.950777,0.457686,0.559766,1.95273,-0.212162,0.970095,0.66764,0.465423,-0.903136,-0.326296,-0.464464,-1.74427,0.714972,-0.978523,-0.722876,0.993139,0.963754,0.124607,-0.492895,-1.38361,1.38361
-111.817,0.96703,0.151695,5,31,0,134.45,0.659654,1.1464,0.41871,2.6253,0.429268,1.09972,0.819878,0.665984,1.68126,3.42851,0.491888,4.04097,0.918738,2.86935,1.00038,1.01447,1.76371,0.437015,1.42193,0.917863,1.76388,1.23766,1.51546,0.199635,-0.37964,-0.175887,-1.15015,0.480085,-0.837909,-0.139249,0.398242,-0.368062,-1.19925,0.676751,0.199658,0.703977,0.144806,-1.15712,0.750599,-0.712334,-0.70098,1.8553,-0.60494,0.208622,1.08296,1.5701,-0.506129,-0.37964,-0.175887,-1.15015,0.480085,-0.837909,-0.139249,0.398242,-0.368062,-1.19925,0.676751,0.199658,0.703977,0.144806,-1.15712,0.750599,-0.712334,-0.70098,1.8553,-0.60494,0.208622,1.08296,1.5701,-0.506129,-0.139446,0.139446
-100.54,0.965761,0.151695,4,15,0,137.204,0.975096,1.19617,0.393821,1.75883,0.532862,0.844215,1.00405,0.544173,1.4153,3.5789,0.738953,3.34392,0.824894,2.05579,0.844084,0.943677,2.24341,0.298329,0.800281,1.61595,1.63626,1.10321,1.17129,0.358514,0.0845551,-0.10091,-1.01975,0.26312,-0.399972,0.0156849,0.619716,0.0400245,-1.25394,0.429174,0.626342,0.849308,-0.0284506,-1.1142,0.523059,-0.874794,-0.834261,1.48392,-0.692212,1.08033,0.646326,1.24978,-0.370158,0.0845551,-0.10091,-1.01975,0.26312,-0.399972,0.0156849,0.619716,0.0400245,-1.25394,0.429174,0.626342,0.849308,-0.0284506,-1.1142,0.523059,-0.874794,-0.834261,1.48392,-0.692212,1.08033,0.646326,1.24978,-0.370158,-1.2227,1.2227
-96.7941,0.883788,0.151695,5,31,0,121.534,0.900979,2.14302,0.331416,2.86056,0.386748,1.20241,1.93809,0.458931,1.12701,3.2142,1.68141,0.53529,1.59908,0.478693,0.598813,0.531682,1.3059,1.67644,0.434502,0.474688,2.38881,2.96349,0.870756,0.275043,0.622471,-0.987513,0.589604,-0.964432,-0.594895,0.700961,0.707377,0.966325,-0.380294,0.480028,-0.302544,-0.0949186,0.217381,-0.0732611,-0.179744,-1.05063,0.355837,-0.369958,-0.504062,0.0373207,0.879008,1.29288,-0.292894,0.622471,-0.987513,0.589604,-0.964432,-0.594895,0.700961,0.707377,0.966325,-0.380294,0.480028,-0.302544,-0.0949186,0.217381,-0.0732611,-0.179744,-1.05063,0.355837,-0.369958,-0.504062,0.0373207,0.879008,1.29288,-0.292894,-1.05404,1.05404
-94.2287,0.952047,0.151695,5,31,0,112.581,1.88255,1.6867,0.772082,0.780976,1.3298,1.03898,1.16388,1.39044,1.74534,1.66127,0.707217,1.02888,1.44758,2.41343,1.1745,1.22161,0.764024,0.620062,1.24406,1.76272,1.42588,1.37973,1.84339,0.439405,-1.212,0.691172,0.586762,0.256378,-0.404482,-0.475011,-0.211457,0.688897,-0.395976,0.213865,0.454374,0.0646202,0.396626,-0.936833,0.916223,-0.620065,-1.10074,0.395429,-0.0860968,0.527278,0.670293,-0.330892,-0.273817,-1.212,0.691172,0.586762,0.256378,-0.404482,-0.475011,-0.211457,0.688897,-0.395976,0.213865,0.454374,0.0646202,0.396626,-0.936833,0.916223,-0.620065,-1.10074,0.395429,-0.0860968,0.527278,0.670293,-0.330892,-0.273817,0.185447,-0.185447
-94.2419,0.981034,0.151695,4,15,0,113.064,1.48364,2.04562,0.405237,2.64504,1.39413,0.680886,0.776168,0.631872,1.46613,2.14483,0.61026,0.571458,1.73651,1.84218,1.34299,1.09452,1.00778,1.13837,0.94007,0.433479,1.89656,0.901337,3.18849,0.705361,-0.0428096,-0.284434,-0.170098,-1.1646,0.218021,0.939342,0.186704,0.418123,-0.0586361,0.433085,-0.231401,-0.301754,0.576876,-0.220083,1.19511,-0.610769,-1.00039,0.793289,-0.387182,-0.0872599,0.2746,0.37928,-0.382558,-0.0428096,-0.284434,-0.170098,-1.1646,0.218021,0.939342,0.186704,0.418123,-0.0586361,0.433085,-0.231401,-0.301754,0.576876,-0.220083,1.19511,-0.610769,-1.00039,0.793289,-0.387182,-0.0872599,0.2746,0.37928,-0.382558,-0.47245,0.47245
-94.8512,0.977195,0.151695,5,47,0,114.682,0.624339,1.7012,0.262979,0.578017,1.09761,1.68536,2.1639,1.23896,1.26011,2.37811,1.22028,1.30628,0.573706,1.36576,0.569651,0.773729,1.79606,0.843986,0.263775,0.388615,1.99304,2.5942,0.770279,0.234593,-0.713447,0.0863811,0.164634,-0.198375,-0.668927,0.0709893,0.0834556,0.873749,-0.612824,0.688147,0.188292,0.355546,0.47287,-0.829564,0.704612,-1.51552,0.109267,0.0118371,-0.49547,0.758915,1.17212,0.424122,-0.193945,-0.713447,0.0863811,0.164634,-0.198375,-0.668927,0.0709893,0.0834556,0.873749,-0.612824,0.688147,0.188292,0.355546,0.47287,-0.829564,0.704612,-1.51552,0.109267,0.0118371,-0.49547,0.758915,1.17212,0.424122,-0.193945,-0.936861,0.936861
-95.96,0.999322,0.151695,5,31,0,111.174,2.31947,1.4902,0.267988,3.49062,0.624785,0.713032,0.735956,0.391354,1.66454,6.11253,1.92709,1.03403,1.6032,1.57847,1.5485,0.281977,2.46059,1.04467,0.514122,0.781742,2.25959,1.50315,3.5116,0.462694,0.305047,-0.434666,-1.13886,-0.613823,0.189437,0.792182,0.109715,0.389764,-0.0259159,0.671233,0.893502,-0.144159,-0.386546,-0.404009,0.569048,-1.1369,0.0910832,0.00901738,-1.11619,0.866101,1.33775,1.3201,-0.725051,0.305047,-0.434666,-1.13886,-0.613823,0.189437,0.792182,0.109715,0.389764,-0.0259159,0.671233,0.893502,-0.144159,-0.386546,-0.404009,0.569048,-1.1369,0.0910832,0.00901738,-1.11619,0.866101,1.33775,1.3201,-0.725051,-1.41786,1.41786
